,CMPSI_NM,CMPSI_SCTIN_NM,소재지전체주소,상세영업상태명,lat,lon,kakao_score,지역
1622,숲속가든 캠핑장,일반야영장,경상남도 사천시 사남면 계양리 383-6,영업중,34.98,128.13,5.0,경상남도
1623,숲속의 쉼터,"일반야영장,글램핑",경기도 연천군 전곡읍 양원리 203,영업중,37.97,127.03,3.8,경기도
1624,숲속의베리팜,일반야영장,전라남도 화순군 백아면 맹리 329-1,영업중,35.18,127.1,0.0,전라남도
1625,숲속캠핑장,일반야영장,경상북도 봉화군 물야면 오록리 843번지,영업중,37.0,128.73,3.3,경상북도
1626,숲이조아 오토캠핑장,일반야영장,경상북도 문경시 농암면 율수리 318-4,영업중,36.57,127.99,5.0,경상북도
1627,쉼이있는자유,일반야영장,충청남도 태안군 이원면 관리 1040-7,영업중,36.91,126.29,0.0,충청남도
1628,쉼표캠핑장,일반야영장,"경상북도 김천시 아포읍 대성리 273-1번지 , 264번지",영업중,36.14,128.27,0.0,경상북도
1629,스카이글램핑,글램핑,경기도 남양주시 수동면 지둔리 230-8번지,영업중,37.73,127.3,3.3,경기도
1630,스카이글램핑,글램핑,경기도 남양주시 수동면 지둔리 246,영업중,37.73,127.3,3.3,경기도
1631,스카이글램핑,글램핑,경기도 남양주시 수동면 지둔리 252-2,영업중,37.73,127.3,3.3,경기도
1632,수동시온캠프,일반야영장,경기도 남양주시 수동면 지둔리 230-8번지,영업중,37.73,127.3,2.5,경기도
1633,수동시온캠프,일반야영장,경기도 남양주시 수동면 지둔리 246,영업중,37.73,127.3,2.5,경기도
1634,수동시온캠프,일반야영장,경기도 남양주시 수동면 지둔리 252-2,영업중,37.73,127.3,2.5,경기도
1635,스타글램핑,"일반야영장,글램핑",경상북도 영천시 청통면 죽정리 526,영업중,35.98,128.83,0.0,경상북도
1636,스톤엑스 캠핑장,일반야영장,강원도 홍천군 남면 남노일리 235-1,영업중,37.68,127.76,0.0,강원도
1637,스톤엑스 캠핑장,일반야영장,강원도 홍천군 남면 남노일리 234-1번지,영업중,37.68,127.76,0.0,강원도
1638,"\몽고몽고글램핑	\""""","일반야영장,글램핑",강원도 홍천군 남면 남노일리 235-1,영업중,37.68,127.76,5.0,강원도
1639,"\몽고몽고글램핑	\""""","일반야영장,글램핑",강원도 홍천군 남면 남노일리 234-1번지,영업중,37.68,127.76,5.0,강원도
1640,스톤힐 글램핑,"일반야영장,글램핑",경기도 양평군 양평읍 양근리 552-4,영업중,37.5,127.49,5.0,경기도
1641,시냇가 캠핑장,일반야영장,충청북도 괴산군 칠성면 비도리 59-2,영업중,36.78,127.89,0.0,충청북도
1642,시목 야영장,일반야영장,전라남도 신안군 도초면 오류리 965-2번지,영업중,34.67,125.95,4.3,전라남도
1643,신선계곡 야영장,일반야영장,경기도 광주시 퇴촌면 관음리 182,영업중,37.45,127.34,0.0,경기도
1644,신어산자연숲캠핑장,일반야영장,경상남도 김해시 상동면 묵방리 산 30-8,영업중,35.28,128.92,3.3,경상남도
1645,신화가족목공체험 캠핑소,자동차야영장,경기도 양평군 강상면 신화리 387-2,영업중,37.47,127.47,4.0,경기도
1646,심천힐링 관광농원,일반야영장,충청남도 금산군 남일면 신동리 691-38,영업중,35.99,127.48,0,충청남도
1647,심천힐링 관광농원,일반야영장,충청남도 금산군 남일면 신동리 692,영업중,35.99,127.48,0,충청남도
1648,심학산야영장,글램핑,경기도 파주시 서패동 178-18,영업중,37.71,126.7,2.7,경기도
1649,싸리목캠핑장,자동차야영장,강원도 인제군 인제읍 하추리 216번지,영업중,38.03,128.29,5.0,강원도
1650,쌍곡예당,일반야영장,충청북도 괴산군 칠성면 쌍곡리 156-4,영업중,36.75,127.9,0.0,충청북도
1651,써니밸리 오토캠핑장,일반야영장,충청북도 괴산군 청천면 화양리 148-1번지,영업중,36.68,127.8,3.4,충청북도
1652,써니힐글램핑,글램핑,강원도 횡성군 우천면 하궁리 843-1,영업중,37.51,128.12,0.0,강원도
1653,썬빌리지펜션캠핑장,일반야영장,경상북도 포항시 남구 호미곶면 강사리 778-9,영업중,36.06,129.57,1.8,경상북도
1654,썬빌리지펜션캠핑장,일반야영장,경상북도 포항시 남구 호미곶면 대보리 산 71-1,영업중,36.06,129.57,1.8,경상북도
1655,그린오토캠핑장,일반야영장,경상북도 포항시 남구 호미곶면 강사리 778-9,영업중,36.06,129.57,0.0,경상북도
1656,그린오토캠핑장,일반야영장,경상북도 포항시 남구 호미곶면 대보리 산 71-1,영업중,36.06,129.57,0.0,경상북도
1657,씨앗골캠핑장,일반야영장,"충청북도 청주시 상당구 낭성면 문박리 390 외 4필지(388, 389, 390-2, 394-3)",영업중,36.63,127.61,0.0,충청북도
1658,씨앤씨레져(주),"일반야영장,자동차야영장,카라반",경기도 가평군 청평면 고성리 77-2,폐업,37.71,127.52,0.0,경기도
1659,씨엘관광농원,자동차야영장,경기도 안산시 단원구 대부동동 1241-3,영업중,37.25,126.59,3.5,경기도
1660,아날로거 무릉도원점,글램핑,강원도 영월군 무릉도원면 무릉리 608-2,영업중,37.29,128.28,4.5,강원도
1661,동양원목캠핑장,일반야영장,강원도 영월군 무릉도원면 무릉리 608-2,영업중,37.29,128.28,1.0,강원도
1662,아늑한쉼터,일반야영장,강원도 횡성군 갑천면 전촌리 424,영업중,37.58,128.04,0,강원도
1663,아늑한쉼터,일반야영장,강원도 횡성군 갑천면 전촌리 368,영업중,37.58,128.04,0,강원도
1664,아담펜션&캠핑장,"자동차야영장,글램핑",경기도 가평군 가평읍 개곡리 214-8번지,폐업,37.87,127.56,0.0,경기도
1665,아담펜션&캠핑장,"자동차야영장,글램핑",경기도 가평군 가평읍 개곡리 382-3,영업중,37.87,127.56,0.0,경기도
1666,아델리아,일반야영장,경상북도 경주시 하동 332-3,영업중,35.81,129.31,0.0,경상북도
1667,스카이레저,일반야영장,경상북도 경주시 하동 332-3,영업중,35.81,129.31,0.0,경상북도
1668,아버지의숲 산정캠프,일반야영장,경기도 포천시 영북면 산정리 161-3,영업중,38.05,127.32,5.0,경기도
1669,아빠가 만든 캠핑장,일반야영장,강원도 영월군 북면 덕상리 548-1,영업중,37.26,128.39,0.0,강원도
1670,아빠랑 놀자,"일반야영장,글램핑",경상남도 합천군 삼가면 동리 187,영업중,35.42,128.16,5.0,경상남도
1671,아빠의나무 야영장,일반야영장,충청북도 괴산군 청천면 부성리 176,영업중,36.72,127.74,3.0,충청북도
1672,아빠캠핑가 오토캠핑장,자동차야영장,충청북도 진천군 백곡면 구수리 16-2번지,영업중,36.89,127.36,5.0,충청북도
1673,아우라지 글램핑,글램핑,강원도 정선군 여량면 유천리 705-7번지,영업중,37.51,128.71,4.8,강원도
1674,iFA캠프운악,"일반야영장,글램핑","경기도 포천시 화현면 화현리 1090-2번지 외 2필지(1090-5, 1090-6)",영업중,37.89,127.31,3.9,경기도
1675,아잘리아 그린,일반야영장,충청남도 당진시 대호지면 조금리 472-14,영업중,36.91,126.49,4.0,충청남도
1676,아트인아일랜드,자동차야영장,강원도 평창군 봉평면 원길리 1064번지,폐업,37.62,128.35,4.5,강원도
1677,아트인아일랜드,자동차야영장,강원도 평창군 봉평면 원길리 1066-17번지,영업중,37.62,128.35,4.5,강원도
1678,아트인아일랜드,자동차야영장,강원도 평창군 봉평면 원길리 129-11,영업중,37.62,128.35,4.5,강원도
1679,쪽빛하늘 캠핑장,"자동차야영장,카라반",강원도 평창군 봉평면 원길리 1064번지,폐업,37.62,128.35,5.0,강원도
1680,쪽빛하늘 캠핑장,"자동차야영장,카라반",강원도 평창군 봉평면 원길리 1066-17번지,영업중,37.62,128.35,5.0,강원도
1681,쪽빛하늘 캠핑장,"자동차야영장,카라반",강원도 평창군 봉평면 원길리 129-11,영업중,37.62,128.35,5.0,강원도
1682,아트캠핑빌리지,일반야영장,충청남도 논산시 상월면 한천리 265,영업중,36.26,127.15,0.0,충청남도
1683,완주힐조타운 캠핑장,"일반야영장,글램핑",전라북도 완주군 비봉면 봉산리 539-2,영업중,35.97,127.16,4.0,전라북도
1684,타이거스피드 안녕오토캠핑장,일반야영장,경상남도 창원시 마산합포구 구산면 옥계리 471-2,영업중,35.11,128.6,4.3,경상남도
1685,안단테 홍천캠핑장,자동차야영장,강원도 홍천군 내촌면 답풍리 258-2,휴업,37.81,128.08,0,강원도
1686,안단테 홍천캠핑장,자동차야영장,강원도 홍천군 내촌면 답풍리 7-4번지,폐업,37.81,128.08,0,강원도
1687,안단테 홍천캠핑장,자동차야영장,강원도 홍천군 내촌면 답풍리 247-4,영업중,37.81,128.08,0,강원도
1688,해솔캠핑장,자동차야영장,강원도 홍천군 내촌면 답풍리 258-2,휴업,37.81,128.08,5.0,강원도
1689,해솔캠핑장,자동차야영장,강원도 홍천군 내촌면 답풍리 7-4번지,폐업,37.81,128.08,5.0,강원도
1690,해솔캠핑장,자동차야영장,강원도 홍천군 내촌면 답풍리 247-4,영업중,37.81,128.08,5.0,강원도
1691,안태울캠핑장,일반야영장,경기도 양주시 광적면 효촌리 230,영업중,37.87,126.95,5.0,경기도
1692,알멕스랜드캠핑장,"자동차야영장,카라반",경기도 연천군 왕징면 무등리 135,영업중,38.07,127.01,4.3,경기도
1693,알프스 휴양림,일반야영장,충청남도 청양군 남양면 흥산리 476-1,영업중,36.37,126.75,3.7,충청남도
1694,알프스밸리 캠핑장,"일반야영장,자동차야영장",강원도 홍천군 화촌면 군업리 185-1,폐업,37.75,128.04,0.0,강원도
1695,알프스밸리 캠핑장,"일반야영장,자동차야영장",강원도 홍천군 화촌면 군업리 182,영업중,37.75,128.04,0.0,강원도
1696,애플 글램핑,"일반야영장,글램핑",전라남도 장성군 북하면 성암리 1289-2번지,영업중,35.4,126.9,0.0,전라남도
1697,애플마루 펜션캠핑,일반야영장,충청북도 단양군 영춘면 남천리 93-1,휴업,37.04,128.5,0,충청북도
1698,약수골 캠프촌 숲속캠핑장,자동차야영장,강원도 양구군 동면 후곡리 299,영업중,38.17,128.06,5.0,강원도
1699,약수농원,"일반야영장,카라반",경상남도 창녕군 고암면 감리 317번지,영업중,35.55,128.57,5.0,경상남도
1700,양양 38야영장,자동차야영장,강원도 양양군 서면 영덕리 455,영업중,38.0,128.54,0.0,강원도
1701,양주시 미술관옆 캠핑장,"일반야영장,카라반",경기도 양주시 장흥면 석현리 396-1,영업중,37.73,126.95,4.2,경기도
1702,장흥숲길캠핑장,일반야영장,경기도 양주시 장흥면 석현리 396-1,영업중,37.73,126.95,0.0,경기도
1703,양지생태마을캠핑장,"일반야영장,카라반",경상남도 거창군 마리면 말흘리 83-1번지,영업중,35.7,127.86,5.0,경상남도
1704,양평 휴 캠핑 워크샵,"자동차야영장,카라반",경기도 양평군 청운면 갈운리 514-5,영업중,37.54,127.77,4.2,경기도
1705,양평 힐인힐 야영장,"일반야영장,카라반",경기도 양평군 지평면 옥현리 1504-3 외 14필지,영업중,37.45,127.61,5.0,경기도
1706,양평드림캠핑장,일반야영장,경기도 양평군 용문면 금곡리 231-12 외 13필지,영업중,37.5,127.62,3.6,경기도
1707,어라운드 빌리지,자동차야영장,충청북도 보은군 탄부면 사직리 151-3번지,영업중,36.45,127.75,3.7,충청북도
1708,어름치마을캠핑장,"자동차야영장,카라반",강원도 평창군 미탄면 마하리 324-1번지,영업중,37.29,128.54,4.3,강원도
1709,어성골야영장,자동차야영장,강원도 양양군 현북면 어성전리 815-5번지,폐업,37.94,128.65,0.0,강원도
1710,자연과우리펜션자동차야영장,일반야영장,강원도 양양군 현북면 어성전리 815-5번지,폐업,37.94,128.65,3.0,강원도
1711,양양캠핑장,자동차야영장,강원도 양양군 현북면 어성전리 221-1,영업중,37.95,128.66,5.0,강원도
1712,양양캠핑장,자동차야영장,강원도 양양군 현북면 어성전리 792-6,영업중,37.95,128.66,5.0,강원도
1713,어울림펜션 캠핑장,자동차야영장,강원도 영월군 한반도면 후탄리 327번지,영업중,37.2,128.37,0,강원도
1714,어은돌 오토 캠핑장,일반야영장,충청남도 태안군 소원면 모항리 802-14,영업중,36.75,126.13,3.9,충청남도
1715,어은돌 오토 캠핑장,일반야영장,충청남도 태안군 소원면 모항리 792-10번지,영업중,36.75,126.13,3.9,충청남도
1716,얼음골 야영장,일반야영장,경상남도 고성군 상리면 동산리 135-2,영업중,34.98,128.18,3.0,경상남도
1717,얼음골야영장,자동차야영장,강원도 양양군 서면 서림리 353-9 외3필지,영업중,37.96,128.52,0.0,강원도
1718,골짜구니야영장,자동차야영장,강원도 양양군 서면 서림리 353-9 외3필지,영업중,37.96,128.52,5.0,강원도
1719,엉클캠프,"일반야영장,자동차야영장",충청북도 제천시 봉양읍 구학리 227번지,폐업,37.17,128.11,5.0,충청북도
1720,엉클캠프,"일반야영장,자동차야영장",충청북도 제천시 봉양읍 옥전리 180,영업중,37.17,128.11,5.0,충청북도
1721,엉클캠프,"일반야영장,자동차야영장",충청북도 제천시 봉양읍 옥전리 117-1,영업중,37.17,128.11,5.0,충청북도
1722,엉클캠프,"일반야영장,자동차야영장",충청북도 제천시 봉양읍 옥전리 225-7,영업중,37.17,128.11,5.0,충청북도
1723,엉클캠프,"일반야영장,자동차야영장",충청북도 제천시 봉양읍 구학리 212-1,영업중,37.17,128.11,5.0,충청북도
1724,모드니애캠핑장펜션,자동차야영장,충청북도 제천시 봉양읍 구학리 227번지,폐업,37.17,128.11,0.0,충청북도
1725,모드니애캠핑장펜션,자동차야영장,충청북도 제천시 봉양읍 옥전리 180,영업중,37.17,128.11,0.0,충청북도
1726,모드니애캠핑장펜션,자동차야영장,충청북도 제천시 봉양읍 옥전리 117-1,영업중,37.17,128.11,0.0,충청북도
1727,모드니애캠핑장펜션,자동차야영장,충청북도 제천시 봉양읍 옥전리 225-7,영업중,37.17,128.11,0.0,충청북도
1728,모드니애캠핑장펜션,자동차야영장,충청북도 제천시 봉양읍 구학리 212-1,영업중,37.17,128.11,0.0,충청북도
1729,태라 글램핑,글램핑,충청북도 제천시 봉양읍 구학리 227번지,폐업,37.17,128.11,0.0,충청북도
1730,태라 글램핑,글램핑,충청북도 제천시 봉양읍 옥전리 180,영업중,37.17,128.11,0.0,충청북도
1731,태라 글램핑,글램핑,충청북도 제천시 봉양읍 옥전리 117-1,영업중,37.17,128.11,0.0,충청북도
1732,태라 글램핑,글램핑,충청북도 제천시 봉양읍 옥전리 225-7,영업중,37.17,128.11,0.0,충청북도
1733,태라 글램핑,글램핑,충청북도 제천시 봉양읍 구학리 212-1,영업중,37.17,128.11,0.0,충청북도
1734,에덴밸리 나마스떼 글램핑장,일반야영장,경상남도 양산시 원동면 대리 1040-14,폐업,35.43,128.99,0.0,경상남도
